minute_utc,coin,n_frames,n_horizon,n_legs,leg_w_p50,leg_w_p75,leg_w_max,leg_rel_p50,atm_mark_iv,under,n_unquoted_legband
2026-08-18T04:38:00Z,BTC,594,70,5,0.16,0.18,0.18,0.012,0.2769,64538.56,0
2026-08-18T04:38:00Z,ETH,468,40,2,0.17,0.195,0.22,0.0107,0.4128,1901.79,0
2026-08-18T04:39:00Z,BTC,594,70,5,0.17,0.18,0.28,0.015,0.2772,64526.55,0
2026-08-18T04:39:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0071,0.4128,1901.6,0
2026-08-18T04:40:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2776,64529.62,0
2026-08-18T04:40:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0071,0.4128,1902.16,0
2026-08-18T04:41:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.276,64536.02,0
2026-08-18T04:41:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1902.33,0
2026-08-18T04:42:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2763,64545.07,0
2026-08-18T04:42:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0071,0.4128,1902.6,0
2026-08-18T04:43:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2775,64537.26,0
2026-08-18T04:43:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1902.11,0
2026-08-18T04:44:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2775,64536.7,0
2026-08-18T04:44:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1902.09,0
2026-08-18T04:45:00Z,BTC,594,70,5,0.16,0.17,0.17,0.0118,0.2765,64540.49,0
2026-08-18T04:45:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0108,0.4128,1902.73,0
2026-08-18T04:46:00Z,BTC,594,70,5,0.15,0.17,0.17,0.0118,0.2777,64517.92,0
2026-08-18T04:46:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0106,0.4128,1902.03,0
2026-08-18T04:47:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0117,0.2772,64501.99,0
2026-08-18T04:47:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1901.25,0
2026-08-18T04:48:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0117,0.2766,64502.62,0
2026-08-18T04:48:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1901.27,0
2026-08-18T04:49:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0117,0.2765,64501.89,0
2026-08-18T04:49:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1901.14,0
2026-08-18T04:50:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2769,64520.83,0
2026-08-18T04:50:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1901.53,0
2026-08-18T04:51:00Z,BTC,594,70,5,0.15,0.17,0.17,0.0118,0.2772,64514.59,0
2026-08-18T04:51:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1901.41,0
2026-08-18T04:52:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2771,64517.7,0
2026-08-18T04:52:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4128,1901.79,0
2026-08-18T04:53:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.2766,64519.6,0
2026-08-18T04:53:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4128,1901.56,0
2026-08-18T04:54:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2767,64521.86,0
2026-08-18T04:54:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4128,1902.07,0
2026-08-18T04:55:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2768,64524.51,0
2026-08-18T04:55:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4128,1902.29,0
2026-08-18T04:57:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2773,64520.61,0
2026-08-18T04:57:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1901.95,0
2026-08-18T04:58:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.2773,64521.56,0
2026-08-18T04:58:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1901.94,0
2026-08-18T04:59:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2772,64527.11,0
2026-08-18T04:59:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1901.94,0
2026-08-18T05:00:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2772,64523.47,0
2026-08-18T05:00:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0107,0.4128,1901.44,0
2026-08-18T05:01:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2772,64523.43,0
2026-08-18T05:01:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0107,0.4128,1901.44,0
2026-08-18T05:02:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0117,0.2772,64512.62,0
2026-08-18T05:02:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1901.44,0
2026-08-18T05:03:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0117,0.2765,64497.93,0
2026-08-18T05:03:00Z,ETH,468,40,2,0.22,0.27,0.32,0.0144,0.4127,1900.94,0
2026-08-18T05:04:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0117,0.2765,64497.92,0
2026-08-18T05:04:00Z,ETH,468,40,2,0.225,0.2775,0.33,0.0144,0.4127,1900.9,0
2026-08-18T05:05:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2763,64526.87,0
2026-08-18T05:05:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4128,1901.86,0
2026-08-18T05:07:00Z,BTC,594,70,5,0.16,0.17,0.17,0.0118,0.2754,64546.01,0
2026-08-18T05:07:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4128,1902.21,0
2026-08-18T05:09:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0121,0.2754,64593.15,0
2026-08-18T05:09:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4129,1904.07,0
2026-08-18T05:10:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0121,0.2754,64587.92,0
2026-08-18T05:10:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1903.81,0
2026-08-18T05:11:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.2763,64564.31,0
2026-08-18T05:11:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1903.02,0
2026-08-18T05:12:00Z,BTC,594,70,5,0.15,0.18,0.18,0.012,0.2763,64559.64,0
2026-08-18T05:12:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4129,1903.28,0
2026-08-18T05:14:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2764,64541.02,0
2026-08-18T05:14:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1902.78,0
2026-08-18T05:15:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2756,64548.73,0
2026-08-18T05:15:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1902.98,0
2026-08-18T05:16:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2777,64530.57,0
2026-08-18T05:16:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4128,1902.52,0
2026-08-18T05:17:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2778,64534.28,0
2026-08-18T05:17:00Z,ETH,468,40,2,0.105,0.1075,0.11,0.0071,0.4128,1902.57,0
2026-08-18T05:18:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2776,64533.5,0
2026-08-18T05:18:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1902.71,0
2026-08-18T05:19:00Z,BTC,594,70,5,0.16,0.18,0.18,0.012,0.2779,64538.52,0
2026-08-18T05:19:00Z,ETH,468,40,2,0.105,0.1075,0.11,0.0071,0.4128,1902.77,0
2026-08-18T05:20:00Z,BTC,594,70,5,0.16,0.17,0.18,0.012,0.2765,64558.74,0
2026-08-18T05:20:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4129,1903.22,0
2026-08-18T05:22:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2777,64535.49,0
2026-08-18T05:22:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1901.78,0
2026-08-18T05:23:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.278,64525.65,0
2026-08-18T05:23:00Z,ETH,468,40,2,0.17,0.195,0.22,0.0107,0.4128,1901.24,0
2026-08-18T05:24:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.278,64526.1,0
2026-08-18T05:24:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0107,0.4127,1901.17,0
2026-08-18T05:25:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2782,64532.36,0
2026-08-18T05:25:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0107,0.4127,1901.26,0
2026-08-18T05:26:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.278,64538.25,0
2026-08-18T05:26:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4128,1901.61,0
2026-08-18T05:27:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2771,64553.88,0
2026-08-18T05:27:00Z,ETH,468,40,2,0.17,0.195,0.22,0.0108,0.4128,1901.81,0
2026-08-18T05:28:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2778,64536.13,0
2026-08-18T05:28:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4127,1901.19,0
2026-08-18T05:29:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2778,64536.51,0
2026-08-18T05:29:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4128,1901.22,0
2026-08-18T05:30:00Z,BTC,594,70,5,0.16,0.17,0.18,0.012,0.2762,64549.27,0
2026-08-18T05:30:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1900.66,0
2026-08-18T05:31:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2772,64529.08,0
2026-08-18T05:31:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0107,0.4127,1900.65,0
2026-08-18T05:32:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.2775,64525.34,0
2026-08-18T05:32:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0108,0.4127,1900.36,0
2026-08-18T05:33:00Z,BTC,29,0,0,,,,,,64786.4,0
2026-08-18T05:33:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0108,0.4127,1900.37,0
2026-08-18T05:34:00Z,BTC,594,70,5,0.15,0.17,0.17,0.0118,0.2775,64521.67,0
2026-08-18T05:34:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0106,0.4127,1899.97,0
2026-08-18T05:35:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2775,64510.62,0
2026-08-18T05:35:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4163,1899.4,0
2026-08-18T05:36:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2775,64510.73,0
2026-08-18T05:36:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4163,1899.46,0
2026-08-18T05:38:00Z,BTC,594,70,6,0.16,0.1775,0.2,0.0131,0.2777,64478.47,0
2026-08-18T05:38:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4163,1899.28,0
2026-08-18T05:39:00Z,BTC,594,70,6,0.16,0.1775,0.2,0.0131,0.2776,64477.76,0
2026-08-18T05:39:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4163,1899.21,0
2026-08-18T05:40:00Z,BTC,594,70,6,0.165,0.17,0.2,0.0133,0.277,64501.74,0
2026-08-18T05:40:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4127,1900.19,0
2026-08-18T05:41:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0117,0.2775,64510.69,0
2026-08-18T05:41:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4127,1900.47,0
2026-08-18T05:42:00Z,BTC,594,70,6,0.17,0.18,0.2,0.0133,0.2775,64511.12,0
2026-08-18T05:42:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4127,1900.48,0
2026-08-18T05:43:00Z,BTC,594,70,5,0.15,0.17,0.18,0.012,0.277,64568.05,0
2026-08-18T05:43:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0108,0.4128,1901.68,0
2026-08-18T05:44:00Z,BTC,594,70,5,0.15,0.17,0.18,0.012,0.2761,64571.64,0
2026-08-18T05:44:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0108,0.4128,1902.17,0
2026-08-18T05:46:00Z,BTC,594,70,5,0.16,0.17,0.17,0.012,0.2771,64538.47,0
2026-08-18T05:46:00Z,ETH,468,40,2,0.225,0.2275,0.23,0.0142,0.4127,1900.83,0
2026-08-18T05:47:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.2766,64525.36,0
2026-08-18T05:47:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0071,0.4127,1900.61,0
2026-08-18T05:48:00Z,BTC,594,70,5,0.15,0.18,0.18,0.0118,0.2771,64527.21,0
2026-08-18T05:48:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1900.69,0
2026-08-18T05:49:00Z,BTC,594,70,5,0.16,0.17,0.17,0.0118,0.2754,64546.35,0
2026-08-18T05:49:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0108,0.4128,1901.36,0
2026-08-18T05:50:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2768,64522.86,0
2026-08-18T05:50:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1900.35,0
2026-08-18T05:51:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2767,64518.88,0
2026-08-18T05:51:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1900.33,0
2026-08-18T05:52:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2772,64517.9,0
2026-08-18T05:52:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1900.81,0
2026-08-18T05:53:00Z,BTC,594,70,5,0.15,0.17,0.17,0.0118,0.2772,64517.81,0
2026-08-18T05:53:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4127,1900.82,0
2026-08-18T05:54:00Z,BTC,594,70,5,0.16,0.17,0.17,0.0118,0.277,64545.13,0
2026-08-18T05:54:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0108,0.4128,1901.88,0
2026-08-18T05:55:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2769,64537.05,0
2026-08-18T05:55:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4128,1901.42,0
2026-08-18T05:56:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2772,64540.56,0
2026-08-18T05:56:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4128,1901.45,0
2026-08-18T05:57:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2771,64543.21,0
2026-08-18T05:57:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4127,1901.03,0
2026-08-18T05:58:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0118,0.2772,64534.96,0
2026-08-18T05:58:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4127,1901.04,0
2026-08-18T06:00:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2772,64521.95,0
2026-08-18T06:00:00Z,ETH,468,40,2,0.225,0.2825,0.34,0.0146,0.4127,1900.06,0
2026-08-18T06:02:00Z,BTC,594,70,6,0.165,0.1775,0.2,0.0133,0.2768,64512.91,0
2026-08-18T06:02:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4127,1900.53,0
2026-08-18T06:03:00Z,BTC,594,70,6,0.165,0.18,0.2,0.0133,0.2772,64501.71,0
2026-08-18T06:03:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0108,0.4127,1899.87,0
2026-08-18T06:04:00Z,BTC,594,70,6,0.165,0.1775,0.2,0.0133,0.2772,64504.4,0
2026-08-18T06:04:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0108,0.4127,1899.71,0
2026-08-18T06:05:00Z,BTC,594,70,6,0.16,0.1775,0.2,0.0133,0.2772,64502.25,0
2026-08-18T06:05:00Z,ETH,468,40,2,0.17,0.195,0.22,0.0108,0.4163,1899.68,0
2026-08-18T06:06:00Z,BTC,594,70,6,0.165,0.1775,0.2,0.0133,0.2772,64496.36,0
2026-08-18T06:06:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0071,0.4163,1899.61,0
2026-08-18T06:08:00Z,BTC,594,70,6,0.165,0.1775,0.2,0.0133,0.2768,64474.58,0
2026-08-18T06:08:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4163,1899.21,0
2026-08-18T06:10:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0118,0.2773,64518.53,0
2026-08-18T06:10:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4127,1901.0,0
2026-08-18T06:12:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2765,64586.71,0
2026-08-18T06:12:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0073,0.4128,1902.28,0
2026-08-18T06:14:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2771,64546.78,0
2026-08-18T06:14:00Z,ETH,468,40,2,0.165,0.1925,0.22,0.0109,0.4128,1901.68,0
2026-08-18T06:15:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0118,0.2771,64547.46,0
2026-08-18T06:15:00Z,ETH,468,40,2,0.17,0.2,0.23,0.0109,0.4128,1901.64,0
2026-08-18T06:17:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0121,0.2756,64564.65,0
2026-08-18T06:17:00Z,ETH,468,40,2,0.105,0.1075,0.11,0.0072,0.4128,1902.76,0
2026-08-18T06:18:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2748,64591.04,0
2026-08-18T06:18:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0073,0.4129,1903.4,0
2026-08-18T06:19:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2748,64591.87,0
2026-08-18T06:19:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0073,0.4129,1903.43,0
2026-08-18T06:20:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0123,0.2752,64593.99,0
2026-08-18T06:20:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4128,1903.16,0
2026-08-18T06:21:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2769,64610.91,0
2026-08-18T06:21:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1903.94,0
2026-08-18T06:22:00Z,BTC,594,70,5,0.16,0.18,0.18,0.0123,0.2769,64611.51,0
2026-08-18T06:22:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1904.2,0
2026-08-18T06:23:00Z,BTC,594,70,4,0.17,0.1725,0.18,0.0143,0.2764,64655.19,0
2026-08-18T06:23:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1905.38,0
2026-08-18T06:24:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0143,0.2764,64655.73,0
2026-08-18T06:24:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4129,1905.51,0
2026-08-18T06:25:00Z,BTC,594,70,4,0.17,0.1725,0.18,0.0145,0.2762,64672.31,0
2026-08-18T06:25:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1906.05,0
2026-08-18T06:27:00Z,BTC,594,70,4,0.165,0.1725,0.18,0.0144,0.276,64661.05,0
2026-08-18T06:27:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4129,1905.43,0
2026-08-18T06:28:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0144,0.276,64655.72,0
2026-08-18T06:28:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1905.38,0
2026-08-18T06:29:00Z,BTC,594,70,4,0.165,0.1725,0.18,0.0144,0.276,64656.02,0
2026-08-18T06:29:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1905.41,0
2026-08-18T06:30:00Z,BTC,594,70,4,0.16,0.165,0.18,0.0145,0.2763,64687.35,0
2026-08-18T06:30:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1906.98,0
2026-08-18T06:31:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0143,0.2775,64704.42,0
2026-08-18T06:31:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1906.98,0
2026-08-18T06:32:00Z,BTC,594,70,4,0.165,0.1725,0.18,0.0143,0.2775,64711.98,0
2026-08-18T06:32:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1907.56,0
2026-08-18T06:33:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0142,0.2783,64707.87,0
2026-08-18T06:33:00Z,ETH,468,40,2,0.16,0.185,0.21,0.0105,0.4129,1907.12,0
2026-08-18T06:35:00Z,BTC,594,70,4,0.16,0.165,0.18,0.0143,0.2781,64688.92,0
2026-08-18T06:35:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1906.33,0
2026-08-18T06:36:00Z,BTC,594,70,4,0.16,0.165,0.18,0.0142,0.2788,64698.43,0
2026-08-18T06:36:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1906.6,0
2026-08-18T06:37:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0142,0.2788,64700.17,0
2026-08-18T06:37:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4129,1906.64,0
2026-08-18T06:39:00Z,BTC,594,70,4,0.16,0.1675,0.19,0.0142,0.2788,64738.84,0
2026-08-18T06:39:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1908.43,0
2026-08-18T06:41:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0143,0.279,64728.7,0
2026-08-18T06:41:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1909.18,0
2026-08-18T06:43:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0141,0.2759,64743.7,0
2026-08-18T06:43:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0071,0.4129,1910.97,0
2026-08-18T06:44:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0141,0.2795,64745.54,0
2026-08-18T06:44:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0071,0.4129,1910.79,0
2026-08-18T06:46:00Z,BTC,594,70,4,0.17,0.175,0.19,0.0143,0.2784,64695.35,0
2026-08-18T06:46:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1909.34,0
2026-08-18T06:47:00Z,BTC,594,70,4,0.17,0.1725,0.18,0.0142,0.2779,64680.39,0
2026-08-18T06:47:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1909.33,0
2026-08-18T06:48:00Z,BTC,594,70,4,0.165,0.1725,0.18,0.0142,0.2774,64662.01,0
2026-08-18T06:48:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1909.12,0
2026-08-18T06:49:00Z,BTC,594,70,4,0.165,0.1725,0.18,0.0143,0.2766,64640.58,0
2026-08-18T06:49:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1908.54,0
2026-08-18T06:50:00Z,BTC,594,70,4,0.165,0.1725,0.18,0.0143,0.2763,64639.44,0
2026-08-18T06:50:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1908.46,0
2026-08-18T06:51:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0124,0.2761,64631.9,0
2026-08-18T06:51:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1908.18,0
2026-08-18T06:52:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0124,0.276,64632.38,0
2026-08-18T06:52:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1907.85,0
2026-08-18T06:53:00Z,BTC,594,70,5,0.15,0.17,0.18,0.0124,0.276,64625.43,0
2026-08-18T06:53:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1907.41,0
2026-08-18T06:54:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0124,0.276,64618.92,0
2026-08-18T06:54:00Z,ETH,468,40,2,0.11,0.11,0.11,0.0072,0.4129,1907.32,0
2026-08-18T06:55:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0124,0.2759,64612.87,0
2026-08-18T06:55:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1907.2,0
2026-08-18T06:56:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2762,64593.19,0
2026-08-18T06:56:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1906.61,0
2026-08-18T06:57:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2761,64601.66,0
2026-08-18T06:57:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1907.11,0
2026-08-18T06:58:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0123,0.2761,64603.83,0
2026-08-18T06:58:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0072,0.4129,1907.16,0
2026-08-18T06:59:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0124,0.2759,64637.19,0
2026-08-18T06:59:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0073,0.4129,1907.86,0
2026-08-18T07:01:00Z,BTC,594,70,5,0.16,0.17,0.19,0.0126,0.2747,64637.32,0
2026-08-18T07:01:00Z,ETH,468,40,2,0.105,0.1075,0.11,0.0073,0.4129,1908.01,0
2026-08-18T07:03:00Z,BTC,594,70,5,0.16,0.17,0.19,0.0126,0.2747,64635.72,0
2026-08-18T07:03:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0072,0.4129,1908.21,0
2026-08-18T07:05:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0124,0.2746,64630.04,0
2026-08-18T07:05:00Z,ETH,468,40,2,0.11,0.115,0.12,0.0073,0.4129,1908.2,0
2026-08-18T07:06:00Z,BTC,594,70,5,0.16,0.17,0.19,0.0124,0.2741,64627.49,0
2026-08-18T07:06:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0073,0.4129,1907.76,0
2026-08-18T07:07:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0126,0.2737,64638.37,0
2026-08-18T07:07:00Z,ETH,468,40,2,0.235,0.2975,0.36,0.0152,0.4129,1907.7,0
2026-08-18T07:08:00Z,BTC,594,70,5,0.16,0.17,0.18,0.0126,0.2737,64642.68,0
2026-08-18T07:08:00Z,ETH,468,40,2,0.115,0.1175,0.12,0.0073,0.4129,1908.03,0
2026-08-18T07:09:00Z,BTC,594,70,4,0.165,0.175,0.19,0.0143,0.2742,64653.55,0
